timestamp,gate,fish_id,file_name
2025-10-12 10:02:11.160,04,3E7.0000001D04,01_01607.log
2025-10-12 10:02:11.160,04,3E7.0000001D04,01_01607.log
2025-10-12 10:02:11.260,05,3E7.0000001D05,01_01607.log
2025-10-12 10:02:11.360,06,3E7.0000001D06,01_01607.log
2025-10-12 10:02:11.460,07,3E7.0000001D07,01_01607.log
2025-10-12 10:02:11.600,01,3E7.0000001D01,01_01607.log
2025-10-12 10:02:11.710,02,3E7.0000001D02,01_01607.log
2025-10-12 10:02:11.760,03,3E7.0000001D03,01_01607.log
2025-10-12 10:35:58.990,03,3DD.003DEE8B22,01_01607.log
2025-10-12 10:35:59.020,03,3DD.003DEE8B22,01_01607.log
2025-10-12 10:39:22.710,03,3DD.003DEE8CA4,01_01607.log
2025-10-12 10:39:30.390,03,3DD.003DEE8CA4,01_01607.log
2025-10-12 10:39:31.060,03,3DD.003DEE8CA4,01_01607.log
2025-10-12 10:39:43.670,03,3DD.003DEE8CA4,01_01607.log
2025-10-12 10:39:44.330,03,3DD.003DEE8CA4,01_01607.log
2025-10-12 10:39:45.070,03,3DD.003DEE8CA4,01_01607.log
2025-10-12 10:45:04.510,05,3DD.003DEE8CA4,01_01607.log
2025-10-12 10:52:21.390,06,3DD.003DEE8B22,01_01607.log
2025-10-12 10:52:22.050,06,3DD.003DEE8B22,01_01607.log
2025-10-12 11:02:11.160,03,3E7.0000001D03,01_01607.log
2025-10-12 11:02:11.270,04,3E7.0000001D04,01_01607.log
2025-10-12 11:02:11.360,05,3E7.0000001D05,01_01607.log
2025-10-12 11:02:11.460,06,3E7.0000001D06,01_01607.log
2025-10-12 11:02:11.560,07,3E7.0000001D07,01_01607.log
2025-10-12 11:02:11.680,01,3E7.0000001D01,01_01607.log
2025-10-12 11:02:11.760,02,3E7.0000001D02,01_01607.log
2025-10-12 11:11:16.190,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:11:17.550,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:11:18.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:14:23.080,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:14:24.430,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:14:25.150,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:14:26.530,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:14:27.260,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:14:28.000,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:14:29.330,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:14:57.360,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:14:58.060,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:14:59.480,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:15:00.160,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:15:01.590,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:15:02.990,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:03.660,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:04.360,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:05.050,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:06.420,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:07.120,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:08.520,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:09.220,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:10.620,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:11.320,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:12.020,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:13.420,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:14.120,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:15.520,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:16.220,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:17.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:18.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:19.020,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:20.460,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:21.160,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:22.540,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:23.260,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:24.010,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:25.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:26.030,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:27.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:28.130,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:29.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:30.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:31.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:32.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:33.030,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:34.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:35.130,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:36.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:37.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:38.660,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:39.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:40.030,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:41.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:42.130,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:43.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:44.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:45.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:46.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:47.030,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:48.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:49.130,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:50.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:51.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:52.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:53.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:54.030,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:55.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:56.150,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:15:56.180,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:15:57.530,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:15:58.230,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:15:59.000,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:16:00.360,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:16:01.060,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:16:02.460,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:16:03.900,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:04.560,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:05.290,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:06.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:07.360,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:08.060,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:09.450,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:10.130,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:11.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:12.260,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:13.660,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:14.360,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:15.060,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:16.460,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:17.160,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:18.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:19.260,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:20.650,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:21.380,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:16:22.050,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:16:23.430,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:16:24.860,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:16:25.580,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:26.260,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:27.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:28.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:29.030,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:30.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:31.130,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:32.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:33.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:34.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:35.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:36.030,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:37.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:38.130,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:39.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:40.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:41.620,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:42.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:43.020,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:44.420,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:45.120,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:46.520,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:47.220,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:48.620,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:49.320,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:50.020,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:51.420,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:52.120,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:53.520,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:54.220,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:55.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:56.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:57.020,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:58.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:16:59.120,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:00.520,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:01.220,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:02.620,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:03.320,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:04.020,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:05.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:06.130,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:07.520,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:08.220,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:09.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:10.320,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:11.020,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:12.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:13.120,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:14.520,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:15.220,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:16.620,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:17.320,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:18.020,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:19.420,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:20.120,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:21.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:22.220,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:23.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:24.320,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:25.020,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:26.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:27.120,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:28.520,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:29.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:30.660,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:31.360,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:32.060,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:33.460,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:17:34.130,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:22:09.960,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:22:10.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:22:11.380,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:22:12.760,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:22:13.450,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:23:47.990,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:23:48.660,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:23:52.160,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:23:53.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:23:54.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:23:55.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:23:56.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:23:57.040,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:23:58.460,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:23:59.150,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:00.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:01.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:02.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:03.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:04.030,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:05.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:06.130,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:07.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:08.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:09.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:10.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:11.030,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:12.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:13.130,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:14.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:15.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:16.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:17.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:18.030,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:19.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:20.130,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:21.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:22.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:23.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:24.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:25.030,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:26.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:27.130,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:28.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:29.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:30.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:31.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:32.030,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:33.450,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:34.130,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:35.560,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:36.260,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:37.660,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:38.360,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:39.060,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:40.460,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:41.160,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:42.550,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:43.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:44.010,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:45.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:46.090,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:57.960,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:58.660,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:24:59.360,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:00.060,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:01.450,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:02.130,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:03.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:04.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:05.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:06.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:07.030,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:08.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:09.130,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:10.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:11.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:12.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:13.360,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:14.060,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:15.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:16.130,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:17.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:25:18.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:26:05.160,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:26:06.550,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:26:07.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:26:08.660,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:26:09.360,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:26:10.060,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:26:11.460,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:26:12.160,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:26:25.490,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:26:26.170,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:26:27.550,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:26:28.230,07,3DD.003DEE8B22,01_01607.log
2025-10-12 11:26:33.890,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:26:34.560,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:36.560,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:37.260,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:38.660,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:39.360,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:40.060,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:41.430,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:42.140,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:43.530,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:44.230,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:45.630,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:46.330,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:47.020,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:48.420,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:49.120,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:50.520,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:51.220,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:52.620,07,3DD.003DEE8CA4,01_01607.log
2025-10-12 11:29:53.320,07,3DD.003DEE8CA4,01_01607.log
